frequency_THz,Absoprtion,Parameter_Value,Parameter_g,Parameter_r,Parameter_md,Parameter_a
3.1385,0.093106998,2.2,1,0,0,0
3.143,0.095391242,2.2,1,0,0,0
3.1475,0.097762066,2.2,1,0,0,0
3.152,0.10022367,2.2,1,0,0,0
3.1565,0.10278048,2.2,1,0,0,0
3.161,0.10543719,2.2,1,0,0,0
3.1655,0.10819877,2.2,1,0,0,0
3.17,0.11107049,2.2,1,0,0,0
3.1745,0.1140579,2.2,1,0,0,0
3.179,0.1171669,2.2,1,0,0,0
3.1835,0.12040375,2.2,1,0,0,0
3.188,0.12377507,2.2,1,0,0,0
3.1925,0.1272879,2.2,1,0,0,0
3.197,0.13094967,2.2,1,0,0,0
3.2015,0.13476829,2.2,1,0,0,0
3.206,0.13875216,2.2,1,0,0,0
3.207125,0.13977497,2.2,1,0,0,0
3.2105,0.14291016,2.2,1,0,0,0
3.215,0.14725175,2.2,1,0,0,0
3.2195,0.15178694,2.2,1,0,0,0
3.224,0.15652638,2.2,1,0,0,0
3.2285,0.16148137,2.2,1,0,0,0
3.233,0.16666388,2.2,1,0,0,0
3.2375,0.17208664,2.2,1,0,0,0
3.242,0.17776314,2.2,1,0,0,0
3.2465,0.1837077,2.2,1,0,0,0
3.251,0.18993549,2.2,1,0,0,0
3.2555,0.19646258,2.2,1,0,0,0
3.26,0.203306,2.2,1,0,0,0
3.2645,0.21048376,2.2,1,0,0,0
3.269,0.2180149,2.2,1,0,0,0
3.2735,0.22591951,2.2,1,0,0,0
3.278,0.23421878,2.2,1,0,0,0
3.2825,0.242935,2.2,1,0,0,0
3.287,0.25209159,2.2,1,0,0,0
3.28925,0.25684265,2.2,1,0,0,0
3.2915,0.26171309,2.2,1,0,0,0
3.296,0.27182511,2.2,1,0,0,0
3.3005,0.28245435,2.2,1,0,0,0
3.305,0.29362849,2.2,1,0,0,0
3.3095,0.3053761,2.2,1,0,0,0
3.314,0.31772652,2.2,1,0,0,0
3.3185,0.33070964,2.2,1,0,0,0
3.323,0.3443556,2.2,1,0,0,0
3.3275,0.35869432,2.2,1,0,0,0
3.3303125,0.36802079,2.2,1,0,0,0
3.332,0.3737549,2.2,1,0,0,0
3.3365,0.38956534,2.2,1,0,0,0
3.341,0.40615234,2.2,1,0,0,0
3.3455,0.42354062,2.2,1,0,0,0
3.35,0.44175163,2.2,1,0,0,0
3.3545,0.46080226,2.2,1,0,0,0
3.359,0.48070358,2.2,1,0,0,0
3.3635,0.50145936,2.2,1,0,0,0
3.368,0.52306443,2.2,1,0,0,0
3.371375,0.53981642,2.2,1,0,0,0
3.3725,0.54550279,2.2,1,0,0,0
3.377,0.56874548,2.2,1,0,0,0
3.3815,0.59274835,2.2,1,0,0,0
3.386,0.61744959,2.2,1,0,0,0
3.3905,0.64276736,2.2,1,0,0,0
3.395,0.66859737,2.2,1,0,0,0
3.3995,0.69481075,2.2,1,0,0,0
3.404,0.7212522,2.2,1,0,0,0
3.4085,0.74773889,2.2,1,0,0,0
3.4124375,0.77078685,2.2,1,0,0,0
3.413,0.77406007,2.2,1,0,0,0
3.4175,0.79997783,2.2,1,0,0,0
3.422,0.82522924,2.2,1,0,0,0
3.4265,0.84952992,2.2,1,0,0,0
3.431,0.8725794,2.2,1,0,0,0
3.4355,0.894068,2.2,1,0,0,0
3.44,0.91368533,2.2,1,0,0,0
3.4445,0.93113061,2.2,1,0,0,0
3.449,0.9461256,2.2,1,0,0,0
3.4535,0.95842329,2.2,1,0,0,0
3.458,0.96781606,2.2,1,0,0,0
3.4625,0.97414722,2.2,1,0,0,0
3.467,0.97731857,2.2,1,0,0,0
3.4715,0.97729448,2.2,1,0,0,0
3.476,0.97410308,2.2,1,0,0,0
3.47825,0.9713455,2.2,1,0,0,0
3.4805,0.9678345,2.2,1,0,0,0
3.485,0.95863607,2.2,1,0,0,0
3.4895,0.9467051,2.2,1,0,0,0
3.490625,0.94332255,2.2,1,0,0,0
3.494,0.93227977,2.2,1,0,0,0
3.4985,0.91562883,2.2,1,0,0,0
3.503,0.89704049,2.2,1,0,0,0
3.5075,0.87681166,2.2,1,0,0,0
3.512,0.85523813,2.2,1,0,0,0
3.5165,0.83260641,2.2,1,0,0,0
3.521,0.80918709,2.2,1,0,0,0
3.5255,0.78522994,2.2,1,0,0,0
3.53,0.76096093,2.2,1,0,0,0
3.5345,0.73658088,2.2,1,0,0,0
3.539,0.71226546,2.2,1,0,0,0
3.5435,0.68816615,2.2,1,0,0,0
3.548,0.66441163,2.2,1,0,0,0
3.5525,0.64110929,2.2,1,0,0,0
3.557,0.61834692,2.2,1,0,0,0
3.5615,0.59619425,2.2,1,0,0,0
3.56375,0.58536384,2.2,1,0,0,0
3.566,0.57470469,2.2,1,0,0,0
3.5705,0.55391704,2.2,1,0,0,0
3.575,0.53385727,2.2,1,0,0,0
3.5795,0.51454038,2.2,1,0,0,0
3.584,0.49597201,2.2,1,0,0,0
3.5885,0.47815013,2.2,1,0,0,0
3.593,0.46106643,2.2,1,0,0,0
3.594125,0.45690938,2.2,1,0,0,0
3.5975,0.44470764,2.2,1,0,0,0
3.602,0.42905659,2.2,1,0,0,0
3.6065,0.41409322,2.2,1,0,0,0
3.611,0.39979532,2.2,1,0,0,0
3.6155,0.3861392,2.2,1,0,0,0
3.62,0.37310025,2.2,1,0,0,0
3.6245,0.3606534,2.2,1,0,0,0
3.629,0.3487734,2.2,1,0,0,0
3.6335,0.33743521,2.2,1,0,0,0
3.638,0.32661411,2.2,1,0,0,0
3.6425,0.31628595,2.2,1,0,0,0
3.647,0.30642726,2.2,1,0,0,0
3.6515,0.29701529,2.2,1,0,0,0
3.656,0.28802817,2.2,1,0,0,0
3.6605,0.27944485,2.2,1,0,0,0
3.665,0.27124521,2.2,1,0,0,0
3.6695,0.26341,2.2,1,0,0,0
3.674,0.25592088,2.2,1,0,0,0
3.6785,0.2487604,2.2,1,0,0,0
3.683,0.24191196,2.2,1,0,0,0
3.6875,0.23535981,2.2,1,0,0,0
3.692,0.22908901,2.2,1,0,0,0
3.6965,0.22308542,2.2,1,0,0,0
3.701,0.21733562,2.2,1,0,0,0
3.7026875,0.21524227,2.2,1,0,0,0
3.7055,0.21182694,2.2,1,0,0,0
3.71,0.20654738,2.2,1,0,0,0
3.7145,0.20148558,2.2,1,0,0,0
3.719,0.19663082,2.2,1,0,0,0
3.7235,0.19197296,2.2,1,0,0,0
3.728,0.18750241,2.2,1,0,0,0
3.7325,0.18321012,2.2,1,0,0,0
3.737,0.17908752,2.2,1,0,0,0
3.7415,0.17512651,2.2,1,0,0,0
3.746,0.17131945,2.2,1,0,0,0
3.7505,0.16765911,2.2,1,0,0,0
3.755,0.16413863,2.2,1,0,0,0
3.7595,0.16075156,2.2,1,0,0,0
3.764,0.15749178,2.2,1,0,0,0
3.7685,0.1543535,2.2,1,0,0,0
3.773,0.15133123,2.2,1,0,0,0
3.7775,0.1484198,2.2,1,0,0,0
3.780875,0.14630599,2.2,1,0,0,0
3.782,0.14561429,2.2,1,0,0,0
3.7865,0.14291004,2.2,1,0,0,0
3.791,0.14030266,2.2,1,0,0,0
3.7955,0.13778797,2.2,1,0,0,0
3.8,0.135362,2.2,1,0,0,0
3.8045,0.133021,2.2,1,0,0,0
3.809,0.1307614,2.2,1,0,0,0
3.8135,0.12857984,2.2,1,0,0,0
3.818,0.12647309,2.2,1,0,0,0
3.8225,0.12443811,2.2,1,0,0,0
3.827,0.122472,2.2,1,0,0,0
3.8315,0.12057201,2.2,1,0,0,0
3.836,0.11873553,2.2,1,0,0,0
3.8405,0.11696007,2.2,1,0,0,0
3.845,0.11524327,2.2,1,0,0,0
3.8495,0.11358286,2.2,1,0,0,0
3.854,0.11197672,2.2,1,0,0,0
3.8585,0.11042279,2.2,1,0,0,0
3.8590625,0.11023213,2.2,1,0,0,0
3.863,0.10891914,2.2,1,0,0,0
3.8675,0.1074639,2.2,1,0,0,0
3.872,0.10605531,2.2,1,0,0,0
3.8765,0.10469175,2.2,1,0,0,0
3.881,0.10337224,2.2,1,0,0,0
3.8855,0.10209771,2.2,1,0,0,0
3.89,0.10085918,2.2,1,0,0,0
3.8945,0.099659195,2.2,1,0,0,0
3.899,0.098497524,2.2,1,0,0,0
3.9035,0.097372522,2.2,1,0,0,0
3.908,0.096282838,2.2,1,0,0,0
3.9125,0.095227259,2.2,1,0,0,0
3.917,0.094204654,2.2,1,0,0,0
3.9215,0.093213954,2.2,1,0,0,0
3.926,0.092254143,2.2,1,0,0,0
3.9305,0.091324249,2.2,1,0,0,0
3.935,0.090423347,2.2,1,0,0,0
3.93725,0.08998349,2.2,1,0,0,0
3.9395,0.089550552,2.2,1,0,0,0
3.944,0.088705016,2.2,1,0,0,0
3.9485,0.087885931,2.2,1,0,0,0
3.953,0.087092521,2.2,1,0,0,0
3.9575,0.086324047,2.2,1,0,0,0
3.962,0.085579797,2.2,1,0,0,0
3.9665,0.084859094,2.2,1,0,0,0
3.971,0.084161287,2.2,1,0,0,0
3.9755,0.083485754,2.2,1,0,0,0
3.98,0.082831899,2.2,1,0,0,0
3.9845,0.082199152,2.2,1,0,0,0
3.989,0.081586967,2.2,1,0,0,0
3.9935,0.08099482,2.2,1,0,0,0
3.998,0.080422211,2.2,1,0,0,0
4.0025,0.07986866,2.2,1,0,0,0
4.007,0.079333709,2.2,1,0,0,0
4.0115,0.078816917,2.2,1,0,0,0
4.0154375,0.078379289,2.2,1,0,0,0
4.016,0.078317863,2.2,1,0,0,0
4.0205,0.077836146,2.2,1,0,0,0
4.025,0.07737138,2.2,1,0,0,0
4.0295,0.076923196,2.2,1,0,0,0
4.034,0.076491241,2.2,1,0,0,0
4.0385,0.076075177,2.2,1,0,0,0
4.043,0.075674682,2.2,1,0,0,0
4.0475,0.075289448,2.2,1,0,0,0
4.052,0.074919179,2.2,1,0,0,0
4.0565,0.074563593,2.2,1,0,0,0
4.061,0.074222423,2.2,1,0,0,0
4.0655,0.073895414,2.2,1,0,0,0
4.07,0.073582329,2.2,1,0,0,0
4.0745,0.073282957,2.2,1,0,0,0
4.079,0.072997127,2.2,1,0,0,0
4.0835,0.072724747,2.2,1,0,0,0
4.088,0.072465807,2.2,1,0,0,0
4.0925,0.072220245,2.2,1,0,0,0
4.093625,0.072160904,2.2,1,0,0,0
4.097,0.071987634,2.2,1,0,0,0
4.1015,0.071767316,2.2,1,0,0,0
4.106,0.071558957,2.2,1,0,0,0
4.1105,0.071362543,2.2,1,0,0,0
4.115,0.071178096,2.2,1,0,0,0
4.1195,0.071005579,2.2,1,0,0,0
4.124,0.070844918,2.2,1,0,0,0
4.1285,0.070696019,2.2,1,0,0,0
4.133,0.070558786,2.2,1,0,0,0
4.1375,0.070433127,2.2,1,0,0,0
4.142,0.070318955,2.2,1,0,0,0
4.1465,0.070216191,2.2,1,0,0,0
4.151,0.070124765,2.2,1,0,0,0
4.1555,0.070044613,2.2,1,0,0,0
4.16,0.069975681,2.2,1,0,0,0
4.1645,0.069917922,2.2,1,0,0,0
4.169,0.069871295,2.2,1,0,0,0
4.1718125,0.069847792,2.2,1,0,0,0
4.1735,0.069835769,2.2,1,0,0,0
4.178,0.069811321,2.2,1,0,0,0
4.1825,0.069797933,2.2,1,0,0,0
4.187,0.069795598,2.2,1,0,0,0
4.1915,0.069804312,2.2,1,0,0,0
4.196,0.069824083,2.2,1,0,0,0
4.2005,0.069854923,2.2,1,0,0,0
4.205,0.069896854,2.2,1,0,0,0
4.2095,0.069949905,2.2,1,0,0,0
4.214,0.070014111,2.2,1,0,0,0
4.2185,0.070089515,2.2,1,0,0,0
4.223,0.07017617,2.2,1,0,0,0
4.2275,0.070274133,2.2,1,0,0,0
4.232,0.070383471,2.2,1,0,0,0
4.2365,0.070504259,2.2,1,0,0,0
4.241,0.070636579,2.2,1,0,0,0
4.2455,0.070780521,2.2,1,0,0,0
4.25,0.070936184,2.2,1,0,0,0
4.2545,0.071103676,2.2,1,0,0,0
4.259,0.071283111,2.2,1,0,0,0
4.2635,0.071474615,2.2,1,0,0,0
4.268,0.071678321,2.2,1,0,0,0
4.2725,0.071894372,2.2,1,0,0,0
4.277,0.07212292,2.2,1,0,0,0
4.2815,0.072364127,2.2,1,0,0,0
4.286,0.072618165,2.2,1,0,0,0
4.2905,0.072885215,2.2,1,0,0,0
4.295,0.073165472,2.2,1,0,0,0
4.2995,0.073459137,2.2,1,0,0,0
4.304,0.073766425,2.2,1,0,0,0
4.3085,0.074087562,2.2,1,0,0,0
4.313,0.074422786,2.2,1,0,0,0
4.3175,0.074772344,2.2,1,0,0,0
4.3203125,0.074998214,2.2,1,0,0,0
4.322,0.0751365,2.2,1,0,0,0
4.3265,0.075515528,2.2,1,0,0,0
4.331,0.075909715,2.2,1,0,0,0
4.3355,0.076319363,2.2,1,0,0,0
4.34,0.076744787,2.2,1,0,0,0
4.3445,0.077186317,2.2,1,0,0,0
4.349,0.077644298,2.2,1,0,0,0
4.3535,0.07811909,2.2,1,0,0,0
4.358,0.078611072,2.2,1,0,0,0
4.3625,0.079120637,2.2,1,0,0,0
4.367,0.079648196,2.2,1,0,0,0
4.3715,0.080194181,2.2,1,0,0,0
4.376,0.080759039,2.2,1,0,0,0
4.3805,0.081343239,2.2,1,0,0,0
4.385,0.081947273,2.2,1,0,0,0
4.3895,0.08257165,2.2,1,0,0,0
4.390625,0.082730985,2.2,1,0,0,0
4.394,0.083216904,2.2,1,0,0,0
4.3985,0.083883595,2.2,1,0,0,0
4.403,0.084572303,2.2,1,0,0,0
4.4075,0.085283637,2.2,1,0,0,0
4.412,0.086018233,2.2,1,0,0,0
4.4165,0.086776757,2.2,1,0,0,0
4.421,0.087559903,2.2,1,0,0,0
4.4255,0.088368401,2.2,1,0,0,0
4.43,0.089203015,2.2,1,0,0,0
4.4345,0.090064546,2.2,1,0,0,0
4.439,0.09095383,2.2,1,0,0,0
4.4435,0.091871716,2.2,1,0,0,0
4.448,0.092819018,2.2,1,0,0,0
4.4525,0.093796479,2.2,1,0,0,0
4.457,0.094804937,2.2,1,0,0,0
4.4609375,0.095713676,2.2,1,0,0,0
4.4615,0.095845557,2.2,1,0,0,0
4.466,0.09691964,2.2,1,0,0,0
4.4705,0.098028398,2.2,1,0,0,0
4.475,0.099172989,2.2,1,0,0,0
4.4795,0.10035461,2.2,1,0,0,0
4.484,0.10157451,2.2,1,0,0,0
4.4885,0.10283401,2.2,1,0,0,0
4.493,0.10413451,2.2,1,0,0,0
4.4975,0.10547746,2.2,1,0,0,0
4.502,0.10686441,2.2,1,0,0,0
4.5065,0.10829695,2.2,1,0,0,0
4.511,0.10977678,2.2,1,0,0,0
4.5155,0.11130567,2.2,1,0,0,0
4.52,0.11288546,2.2,1,0,0,0
4.5245,0.11451812,2.2,1,0,0,0
4.529,0.11620567,2.2,1,0,0,0
4.53125,0.1170707,2.2,1,0,0,0
4.5335,0.11795026,2.2,1,0,0,0
4.538,0.11975414,2.2,1,0,0,0
4.5425,0.12161967,2.2,1,0,0,0
4.547,0.12354934,2.2,1,0,0,0
4.5515,0.12554575,2.2,1,0,0,0
4.556,0.12761163,2.2,1,0,0,0
4.5605,0.12974988,2.2,1,0,0,0
4.565,0.13196352,2.2,1,0,0,0
4.5695,0.13425573,2.2,1,0,0,0
4.574,0.13662985,2.2,1,0,0,0
4.5785,0.1390894,2.2,1,0,0,0
4.583,0.14163803,2.2,1,0,0,0
4.5875,0.14427958,2.2,1,0,0,0
4.592,0.14701799,2.2,1,0,0,0
4.5965,0.14985744,2.2,1,0,0,0
4.601,0.15280241,2.2,1,0,0,0
4.6015625,0.15317819,2.2,1,0,0,0
4.6055,0.15585785,2.2,1,0,0,0
4.61,0.15902912,2.2,1,0,0,0
4.6145,0.16232177,2.2,1,0,0,0
4.619,0.1657415,2.2,1,0,0,0
4.6235,0.1692942,2.2,1,0,0,0
4.628,0.17298609,2.2,1,0,0,0
4.6325,0.17682372,2.2,1,0,0,0
4.637,0.18081402,2.2,1,0,0,0
4.6415,0.18496433,2.2,1,0,0,0
4.646,0.18928239,2.2,1,0,0,0
4.6505,0.19377638,2.2,1,0,0,0
4.655,0.19845495,2.2,1,0,0,0
4.6595,0.2033272,2.2,1,0,0,0
4.664,0.20840276,2.2,1,0,0,0
4.6685,0.21369177,2.2,1,0,0,0
4.671875,0.21780502,2.2,1,0,0,0
4.673,0.21920493,2.2,1,0,0,0
4.6775,0.22495352,2.2,1,0,0,0
4.682,0.23094943,2.2,1,0,0,0
4.6865,0.23720516,2.2,1,0,0,0
4.691,0.24373388,2.2,1,0,0,0
4.6955,0.25054944,2.2,1,0,0,0
4.7,0.25766638,2.2,1,0,0,0
4.7045,0.26509997,2.2,1,0,0,0
4.709,0.27286618,2.2,1,0,0,0
4.7135,0.28098177,2.2,1,0,0,0
4.718,0.28946419,2.2,1,0,0,0
4.7225,0.29833168,2.2,1,0,0,0
4.727,0.30760315,2.2,1,0,0,0
4.7315,0.31729824,2.2,1,0,0,0
4.736,0.32743724,2.2,1,0,0,0
4.7405,0.338041,2.2,1,0,0,0
4.7421875,0.34214158,2.2,1,0,0,0
4.745,0.3491309,2.2,1,0,0,0
4.7495,0.36072868,2.2,1,0,0,0
4.754,0.37285635,2.2,1,0,0,0
4.7585,0.38553596,2.2,1,0,0,0
4.763,0.39878939,2.2,1,0,0,0
4.7675,0.41263808,2.2,1,0,0,0
4.772,0.42710264,2.2,1,0,0,0
4.7765,0.4422025,2.2,1,0,0,0
4.781,0.45795532,2.2,1,0,0,0
4.7855,0.47437645,2.2,1,0,0,0
4.79,0.49147817,2.2,1,0,0,0
4.7945,0.50926909,2.2,1,0,0,0
4.799,0.52775362,2.2,1,0,0,0
4.8035,0.54693079,2.2,1,0,0,0
4.808,0.56679243,2.2,1,0,0,0
4.8125,0.58732183,2.2,1,0,0,0
4.817,0.60849277,2.2,1,0,0,0
4.8215,0.63026817,2.2,1,0,0,0
4.826,0.65259843,2.2,1,0,0,0
4.8305,0.6754199,2.2,1,0,0,0
4.835,0.69865322,2.2,1,0,0,0
4.8395,0.72220194,2.2,1,0,0,0
4.844,0.74595118,2.2,1,0,0,0
4.8485,0.76976677,2.2,1,0,0,0
4.853,0.79349471,2.2,1,0,0,0
4.85525,0.80527229,2.2,1,0,0,0
4.8575,0.81696129,2.2,1,0,0,0
4.862,0.83997386,2.2,1,0,0,0
4.8665,0.86232253,2.2,1,0,0,0
4.871,0.88378281,2.2,1,0,0,0
4.8755,0.90411931,2.2,1,0,0,0
4.88,0.92309045,2.2,1,0,0,0
4.8845,0.94045421,2.2,1,0,0,0
4.889,0.95597467,2.2,1,0,0,0
4.8935,0.96942917,2.2,1,0,0,0
4.898,0.98061567,2.2,1,0,0,0
4.9025,0.98935996,2.2,1,0,0,0
4.907,0.9955225,2.2,1,0,0,0
4.9086875,0.99714657,2.2,1,0,0,0
4.9115,0.99900463,2.2,1,0,0,0
4.916,0.99974853,2.2,1,0,0,0
4.919375,0.99850295,2.2,1,0,0,0
4.9205,0.99774618,2.2,1,0,0,0
4.925,0.9930354,2.2,1,0,0,0
4.9295,0.98569921,2.2,1,0,0,0
4.9300625,0.98460338,2.2,1,0,0,0
4.934,0.97586211,2.2,1,0,0,0
4.9385,0.96368436,2.2,1,0,0,0
4.94075,0.95677721,2.2,1,0,0,0
4.943,0.94935937,2.2,1,0,0,0
4.9475,0.93310295,2.2,1,0,0,0
4.952,0.91514662,2.2,1,0,0,0
4.9565,0.89573103,2.2,1,0,0,0
4.961,0.87509905,2.2,1,0,0,0
4.9655,0.85348971,2.2,1,0,0,0
4.97,0.83113308,2.2,1,0,0,0
4.9745,0.80824617,2.2,1,0,0,0
4.979,0.78502999,2.2,1,0,0,0
4.9835,0.76166744,2.2,1,0,0,0
4.988,0.73832227,2.2,1,0,0,0
4.9925,0.71513865,2.2,1,0,0,0
4.997,0.6922415,2.2,1,0,0,0
5.0015,0.66973719,2.2,1,0,0,0
5.006,0.64771461,2.2,1,0,0,0
5.0105,0.62624645,2.2,1,0,0,0
5.015,0.60539049,2.2,1,0,0,0
5.0195,0.58519093,2.2,1,0,0,0
5.024,0.56567955,2.2,1,0,0,0
5.0285,0.54687675,2.2,1,0,0,0
5.033,0.52879231,2.2,1,0,0,0
5.0375,0.51142599,2.2,1,0,0,0
5.038625,0.50719568,2.2,1,0,0,0
5.042,0.494768,2.2,1,0,0,0
5.0465,0.47879944,2.2,1,0,0,0
5.051,0.46349308,2.2,1,0,0,0
5.0555,0.44881459,2.2,1,0,0,0
5.06,0.43472455,2.2,1,0,0,0
5.0645,0.42118129,2.2,1,0,0,0
5.069,0.40814423,2.2,1,0,0,0
5.0735,0.39557729,2.2,1,0,0,0
5.078,0.38345154,2.2,1,0,0,0
5.0825,0.37174642,2.2,1,0,0,0
5.087,0.3604494,2.2,1,0,0,0
5.0915,0.34955433,2.2,1,0,0,0
5.09375,0.34425674,2.2,1,0,0,0
5.096,0.33905896,2.2,1,0,0,0
5.1005,0.32896249,2.2,1,0,0,0
5.105,0.31926357,2.2,1,0,0,0
5.1095,0.30995901,2.2,1,0,0,0
5.114,0.3010432,2.2,1,0,0,0
5.1185,0.29250804,2.2,1,0,0,0
5.123,0.28434325,2.2,1,0,0,0
5.1275,0.27653683,2.2,1,0,0,0
5.132,0.26907558,2.2,1,0,0,0
5.1365,0.26194554,2.2,1,0,0,0
5.141,0.25513243,2.2,1,0,0,0
5.1455,0.2486219,2.2,1,0,0,0
5.15,0.24239981,2.2,1,0,0,0
5.1545,0.2364524,2.2,1,0,0,0
5.159,0.23076635,2.2,1,0,0,0
5.1635,0.22532893,2.2,1,0,0,0
5.1640625,0.22466613,2.2,1,0,0,0
5.168,0.22012797,2.2,1,0,0,0
5.1725,0.21515189,2.2,1,0,0,0
5.177,0.21038974,2.2,1,0,0,0
5.1815,0.20583114,2.2,1,0,0,0
5.186,0.20146628,2.2,1,0,0,0
5.1905,0.1972859,2.2,1,0,0,0
5.195,0.19328128,2.2,1,0,0,0
5.1995,0.18944417,2.2,1,0,0,0
5.204,0.18576681,2.2,1,0,0,0
5.2085,0.18224188,2.2,1,0,0,0
5.213,0.17886246,2.2,1,0,0,0
5.2175,0.17562205,2.2,1,0,0,0
5.222,0.17251451,2.2,1,0,0,0
5.2265,0.16953404,2.2,1,0,0,0
5.231,0.16667517,2.2,1,0,0,0
5.234375,0.16460773,2.2,1,0,0,0
5.2355,0.16393278,2.2,1,0,0,0
5.24,0.161302,2.2,1,0,0,0
5.2445,0.15877832,2.2,1,0,0,0
5.249,0.15635757,2.2,1,0,0,0
5.2535,0.15403626,2.2,1,0,0,0
5.258,0.15181345,2.2,1,0,0,0
5.2625,0.14969488,2.2,1,0,0,0
5.267,0.14762636,2.2,1,0,0,0
5.2715,0.14565325,2.2,1,0,0,0
5.276,0.14376688,2.2,1,0,0,0
5.2805,0.14195973,2.2,1,0,0,0
5.285,0.14022824,2.2,1,0,0,0
5.2895,0.1385696,2.2,1,0,0,0
5.294,0.13698126,2.2,1,0,0,0
5.2985,0.13546086,2.2,1,0,0,0
5.303,0.13400616,2.2,1,0,0,0
5.3046875,0.13347715,2.2,1,0,0,0
5.3075,0.13261505,2.2,1,0,0,0
5.312,0.13128555,2.2,1,0,0,0
5.3165,0.13001579,2.2,1,0,0,0
5.321,0.12880399,2.2,1,0,0,0
5.3255,0.12764849,2.2,1,0,0,0
5.33,0.1265477,2.2,1,0,0,0
5.3345,0.12550014,2.2,1,0,0,0
5.339,0.1245044,2.2,1,0,0,0
5.3435,0.12355917,2.2,1,0,0,0
5.348,0.1226632,2.2,1,0,0,0
5.3525,0.12181533,2.2,1,0,0,0
5.357,0.12101447,2.2,1,0,0,0
5.3615,0.12025958,2.2,1,0,0,0
5.366,0.11954971,2.2,1,0,0,0
5.3705,0.11888396,2.2,1,0,0,0
5.375,0.1182615,2.2,1,0,0,0
5.3795,0.11768155,2.2,1,0,0,0
5.384,0.11714339,2.2,1,0,0,0
5.3885,0.11664637,2.2,1,0,0,0
5.393,0.11618988,2.2,1,0,0,0
5.3975,0.11577335,2.2,1,0,0,0
5.402,0.11539629,2.2,1,0,0,0
5.4065,0.11505826,2.2,1,0,0,0
5.411,0.11475885,2.2,1,0,0,0
5.4155,0.11449774,2.2,1,0,0,0
5.42,0.11427463,2.2,1,0,0,0
5.4245,0.11408929,2.2,1,0,0,0
5.429,0.11394154,2.2,1,0,0,0
5.4335,0.11383119,2.2,1,0,0,0
5.438,0.11375811,2.2,1,0,0,0
5.4425,0.11372219,2.2,1,0,0,0
5.4453125,0.11371858,2.2,1,0,0,0
5.447,0.11372336,2.2,1,0,0,0
5.4515,0.11376159,2.2,1,0,0,0
5.456,0.11383692,2.2,1,0,0,0
5.4605,0.11394943,2.2,1,0,0,0
5.465,0.11409927,2.2,1,0,0,0
5.4695,0.1142866,2.2,1,0,0,0
5.474,0.11451167,2.2,1,0,0,0
5.4785,0.11477473,2.2,1,0,0,0
5.483,0.11507612,2.2,1,0,0,0
5.4875,0.11541619,2.2,1,0,0,0
5.492,0.11579536,2.2,1,0,0,0
5.4965,0.11621408,2.2,1,0,0,0
5.501,0.11667285,2.2,1,0,0,0
5.5055,0.11717225,2.2,1,0,0,0
5.51,0.11771287,2.2,1,0,0,0
5.5145,0.11829537,2.2,1,0,0,0
5.515625,0.11844762,2.2,1,0,0,0
5.519,0.11892047,2.2,1,0,0,0
5.5235,0.11958893,2.2,1,0,0,0
5.528,0.12030159,2.2,1,0,0,0
5.5325,0.12105932,2.2,1,0,0,0
5.537,0.12186307,2.2,1,0,0,0
5.5415,0.12271386,2.2,1,0,0,0
5.546,0.12361276,2.2,1,0,0,0
5.5505,0.12456091,2.2,1,0,0,0
5.555,0.12555952,2.2,1,0,0,0
5.5595,0.1266099,2.2,1,0,0,0
5.564,0.12771339,2.2,1,0,0,0
5.5685,0.12887146,2.2,1,0,0,0
5.573,0.13008562,2.2,1,0,0,0
5.5775,0.1313575,2.2,1,0,0,0
5.582,0.13268881,2.2,1,0,0,0
5.5859375,0.13390387,2.2,1,0,0,0
5.5865,0.13408135,2.2,1,0,0,0
5.591,0.13553703,2.2,1,0,0,0
5.5955,0.13705787,2.2,1,0,0,0
5.6,0.13864598,2.2,1,0,0,0
5.6045,0.14030361,2.2,1,0,0,0
5.609,0.14203312,2.2,1,0,0,0
5.6135,0.14383702,2.2,1,0,0,0
5.618,0.14571794,2.2,1,0,0,0
5.6225,0.1476787,2.2,1,0,0,0
5.627,0.14972228,2.2,1,0,0,0
5.6315,0.15185195,2.2,1,0,0,0
5.636,0.15407144,2.2,1,0,0,0
5.6405,0.15638554,2.2,1,0,0,0
5.645,0.15879841,2.2,1,0,0,0
5.6495,0.16129816,2.2,1,0,0,0
5.654,0.16389993,2.2,1,0,0,0
5.65625,0.16524321,2.2,1,0,0,0
5.6585,0.16661467,2.2,1,0,0,0
5.663,0.16944322,2.2,1,0,0,0
5.6675,0.17238915,2.2,1,0,0,0
5.672,0.17545705,2.2,1,0,0,0
5.6765,0.17865199,2.2,1,0,0,0
5.681,0.18197935,2.2,1,0,0,0
5.6855,0.18544486,2.2,1,0,0,0
5.69,0.18905453,2.2,1,0,0,0
5.6945,0.19281471,2.2,1,0,0,0
5.699,0.1967321,2.2,1,0,0,0
5.7035,0.20081372,2.2,1,0,0,0
5.708,0.205067,2.2,1,0,0,0
5.7125,0.20949974,2.2,1,0,0,0
5.717,0.21412012,2.2,1,0,0,0
5.7215,0.21893678,2.2,1,0,0,0
5.726,0.22395878,2.2,1,0,0,0
5.7265625,0.22460143,2.2,1,0,0,0
5.7305,0.22919561,2.2,1,0,0,0
5.735,0.23465726,2.2,1,0,0,0
5.7395,0.24035417,2.2,1,0,0,0
5.744,0.24629727,2.2,1,0,0,0
